,bcity_count,Lat_bcity,Lng_bcity
657,1,32.431581300000005,-80.60810889999998
658,1,38.6825502,-91.03770290000001
659,1,40.88144519999999,-73.7562317
660,1,44.0520691,-96.6388833
661,1,29.5377315,-92.6407177
662,1,-0.7351025999999999,-73.9726381
663,1,42.4439614,-149.90027780000003
664,1,39.926813,0.48883059999999995
665,1,12.7254927,7.570905199999999
666,1,37.322997799999996,-106.3031138
667,1,35.56480870000001,-79.99394629999998
668,1,41.7014912,-71.0772796
669,1,41.45617539999999,-93.3702186
670,1,30.8463055,-95.20104470000001
671,1,35.208169399999996,-61.9690161
672,1,41.984750399999996,-73.7419017
673,1,41.747264200000004,-77.9962512
674,1,32.6454116,-77.3324425
675,1,37.102841,-124.2178903
676,1,48.8205669,-122.03218229999999
677,1,46.28042000000001,-97.965905
678,1,33.009580199999995,-90.6550917
679,1,50.0343092,-96.72833299999999
680,1,31.603512899999995,2.201292
681,1,40.640935799999994,-95.4566136
682,1,36.7282054,-79.88282749999998
683,1,33.580110299999994,-74.1502007
684,1,32.67653060000001,-76.82746440000001
685,1,42.7081585,-86.05330129999999
686,1,42.4250964,-97.0068393
687,1,35.8240265,-75.15267740000002
688,1,37.36622929999999,-2.752021
689,1,35.6172917,15.267706299999999
690,1,40.6786691,2.2544334999999998
691,1,18.465539399999997,-82.5514869
692,1,40.74327589999999,22.8575926
693,1,42.2966861,-74.40566120000001
694,1,30.8327022,138.6241662
695,1,42.65257929999999,-89.69621939999998
696,1,30.0444196,-82.5748194
697,1,39.363777299999995,-86.6199957
698,1,40.30427780000001,-85.39048879999999
699,1,56.4884295,-79.2482555
700,1,37.29393220000001,18.695514399999997
701,1,37.8956594,-116.78122250000001
702,1,-22.0087082,-117.02308390000002
703,1,35.913199600000006,8.239760799999999
704,1,10.5104642,20.5213617
705,1,35.473745,-82.97625889999998
706,1,42.089796500000006,-76.5307823
707,1,50.078218400000004,-74.89164579999998
708,1,48.801148,-97.1636408
709,1,44.9597376,-76.915807
710,1,36.626614000000004,-81.5102655
711,1,33.5773275,-122.4786854
712,1,43.2255461,30.52563109999999
713,1,-38.13684779999999,-88.2589387
714,1,39.918446100000004,-106.48502169999999
715,1,33.7879139,14.367553
716,1,33.1281779,-95.5697001
717,1,-21.762364399999996,-91.6663523
718,1,33.5731104,-81.623711
719,1,41.146763,-87.1386067
720,1,41.8994744,-76.98972780000003
721,1,40.7862871,-95.8863401
722,1,47.91287560000001,-97.4844761
723,1,46.23974949999999,15.895204500000002
724,1,38.592552399999995,-82.66184240000001
725,1,38.5285169,-79.3661515
726,1,39.9606643,-81.92434109999998
727,1,40.2859239,-120.9970014
728,1,42.8142432,-80.63396379999998
729,1,46.5546503,-76.4730122
730,1,-30.0346471,-97.6961026
731,1,41.30140770000001,7.098258099999999
732,1,30.5452022,-80.724526
733,1,59.43696079999999,-90.1487199
734,1,43.7094283,4.3871779
735,1,38.150907700000005,152.6970636
736,1,34.953033700000006,-79.94165490000002
737,1,38.8611619,19.8125507
738,1,33.1730399,-77.5424809
739,1,46.4083362,-118.11646129999998
740,1,33.9204354,-122.08099640000002
741,1,33.7090212,-89.96953200000002
742,1,37.83615379999999,-83.2688045
743,1,51.04592479999999,0.22784899999999997
744,1,45.21011619999999,-92.4192993
745,1,35.8447654,19.2593642
746,1,32.770075,-75.6054882
747,1,19.724110600000003,21.1442795
748,1,31.756276500000002,-47.8803602
749,1,38.1341477,25.2796514
750,1,40.6337136,-84.1051939
751,1,-22.9162662,17.705483800000003
752,1,37.6833776,-122.1568554
753,1,42.2830786,-89.1764608
754,1,35.3848841,-71.1270268
755,1,44.889686600000005,-87.9166915
756,1,33.0145673,-82.2859247
757,1,31.0982344,-91.4984941
758,1,36.442375399999996,-75.27301800000001
759,1,40.3634026,-81.5267873
760,1,51.9244201,-70.84310490000001
761,1,-4.2633597000000005,-79.82200259999998
762,1,38.414480499999996,-76.35412740000001
763,1,38.8858407,-92.9438218
764,1,33.4503998,-88.81838719999998
765,1,42.09385770000001,-118.5360517
766,1,36.2393013,-99.2973005
767,1,40.666149,-89.4073123
768,1,27.800582799999997,-17.0391798
769,1,33.8703645,-92.4129303
770,1,30.4504779,-73.5240738
771,1,27.937801,-79.88199420000001
772,1,37.483937299999994,-78.8689155
773,1,42.3875968,9.4123069
774,1,26.640628000000003,-73.77513259999998
775,1,34.8662005,-82.81211909999998
776,1,40.7036482,-92.17851340000001
777,1,41.074818799999996,-70.9862693
778,1,37.639259499999994,-77.2235757
779,1,42.217817100000005,-84.5613355
780,1,39.644489799999995,-82.90375399999998
781,1,34.178216,-80.49253370000001
782,1,38.449568799999994,-61.5340424
783,1,32.5007037,12.6941321
784,1,34.0232431,-93.2103402
785,1,50.1109221,-87.1111676
786,1,41.240359600000005,-76.3055144
787,1,31.7607195,-74.60987999999998
788,1,38.6581722,139.6379639
789,1,35.5840472,-74.1454214
790,1,44.10940280000001,-78.4580543
791,1,47.7374567,-88.6147687
792,1,32.3526456,-105.84055819999999
793,1,44.3113573,-84.2135309
794,1,38.6411854,-96.1811473
795,1,40.3409251,-121.69358329999999
796,1,34.10639889999999,-75.76243869999998
797,1,34.6812011,-92.33407240000001
798,1,36.920885399999996,-93.3499489
799,1,47.003429100000005,-94.7404891
800,1,47.565006700000005,-85.6602058
801,1,43.3665007,-120.43571909999999
802,1,36.8529263,-90.57874759999999
803,1,18.4481441,-82.36659559999998
804,1,39.5492792,-85.32321400000001
805,1,38.41924960000001,-98.8651202
806,1,39.62699020000001,-45.942011799999996
807,1,41.70367110000001,-113.9940314
808,1,37.224235799999995,-95.5136248
809,1,40.4656244,-99.7567932
810,1,42.636205200000006,-91.6916417
811,1,50.9923091,-89.5553465
812,1,41.6105937,-87.8692254
813,1,38.8791783,-120.54784740000002
814,1,44.3144394,-121.27221940000001
815,1,18.1399594,-117.39587970000001
816,1,36.767093599999995,-91.87179429999999
817,1,33.8534421,25.609385
818,1,38.4729632,-89.5361825
819,1,40.8928771,-61.5086998
820,1,51.253775,14.4378005
821,1,49.895136,-117.7853568
822,1,40.5364846,-71.1550451
823,1,32.5159852,9.1355554
824,1,32.6400541,-72.80704349999998
825,1,33.7123305,-71.4161565
826,1,31.223231300000002,-78.672241
827,1,30.267153000000004,-80.7419984
828,1,40.032333799999996,-77.2405153
829,1,34.2011141,-89.4648145
830,1,8.5323992,-97.7430608
831,1,42.862104200000005,-75.2590721
832,1,38.56762020000001,-117.3794834
833,1,33.2757006,-16.6291304
834,1,32.105156699999995,-61.759032899999994
835,1,28.802861199999995,114.90422079999999
836,1,-34.9284989,-118.5506158
837,1,35.327292799999995,-87.80284019999998
838,1,34.0805651,-86.3376761
839,1,19.780768600000002,-74.3300842
840,1,45.146921299999995,-85.3782795
841,1,42.5144566,-73.1887165
842,1,42.7070354,-82.3484618
843,1,41.03398620000001,-156.3319253
844,1,41.788641999999996,-95.36969090000001
845,1,35.3054469,-83.9787808
846,1,33.904321200000005,-87.02110069999998
847,1,37.410884,-87.983914
848,1,46.59208779999999,-122.3374543
849,1,34.5773206,-84.2029922
850,1,36.8297937,-84.48439599999998
851,1,42.0189191,-94.7976958
852,1,38.955944200000005,24.7535747
853,1,36.145610299999994,-96.29468390000001
854,1,10.3757217,-86.7119247
855,1,33.913708500000006,-6.2603097000000005
856,1,43.7315479,14.213324499999999
857,1,40.629763399999995,3.9470396
858,1,46.2428344,-118.072846
859,1,49.145922,153.0251235
860,1,34.7698021,-118.46887759999998
861,1,39.7667061,6.1319346
862,1,41.5894752,-83.5337816
863,1,39.95478610000001,-97.342782
864,1,37.9476326,-51.2176584
865,1,38.8338816,-90.4684315
866,1,30.8365815,-92.66626740000001
867,1,37.972333899999995,-86.5163833
868,1,40.8014826,-155.08681930000003
869,1,41.7508391,-94.4155068
870,1,44.6942291,-87.8394704
871,1,39.3762145,-118.1170117
872,1,34.0966764,-86.6170308
873,1,28.273843499999998,-89.5800978
874,1,39.352008399999995,-89.9203608
875,1,56.50466779999999,-83.73492359999999
876,1,42.279286,-73.2073358
877,1,40.1885281,17.6627635
878,1,59.329323499999994,-96.92530040000001
879,1,37.771907399999996,-94.70829509999999
880,1,32.844017,-97.1430671
881,1,51.1876662,-91.8473565
882,1,42.0883603,-86.8647316
883,1,29.884950399999997,7.4165053
884,1,39.8289369,-117.5931084
885,1,31.645443,23.807655
886,1,44.494887,-94.53300959999999
887,1,40.6259316,-86.8758256
888,1,40.1551096,-83.2784851
889,1,43.750828399999996,-115.17121829999999
890,1,55.70329479999999,-82.50457329999998
891,1,41.0050977,-89.26229099999998
892,1,43.234181299999996,-83.3863214
893,1,31.5604442,8.635593199999999
894,1,36.9058167,-79.89533279999998
895,1,39.0911161,-74.383484
896,1,32.527650300000005,-94.6419037
897,1,47.1301417,-84.43937240000002
898,1,32.7218072,-76.0690036
899,1,24.931446100000002,-87.06419919999998
900,1,3.8480324999999995,-100.4370375
901,1,45.79161920000001,-93.0862749
902,1,34.8028661,-93.9923965
903,1,45.9563684,-86.95499709999999
904,1,26.190630600000002,-102.24600079999999
905,1,32.598888,-119.27519960000001
906,1,32.905170399999996,-83.38269280000002
907,1,38.605604,-84.57546990000002
908,1,33.62936060000001,-107.88006670000001
909,1,39.26674179999999,-96.8313978
910,1,34.136118700000004,29.284186
911,1,41.0997803,-60.9452794
912,1,16.219542699999998,-90.7248187
913,1,18.352614300000003,-87.883117
914,1,45.2671352,-106.83171580000001
915,1,42.7249282,-78.9013987
916,1,31.5654441,-89.46590619999998
917,1,40.63495090000001,-86.48080429999999
918,1,31.3400515,-76.5499445
919,1,47.30732279999999,-90.3573389
920,1,64.146582,-78.64290190000001
921,1,18.3380965,-85.30635040000001
922,1,36.96477539999999,-117.86533899999999
923,1,39.1888874,-87.82118539999998
924,1,36.101816299999996,-89.54898519999998
925,1,42.7860226,-87.3594528
926,1,37.20895720000001,7.0192196
927,1,41.2042616,-82.7057126
928,1,35.2451648,-87.6300207
929,1,34.6391501,-84.17019599999998
930,1,40.4675835,-80.3414693
931,1,33.4255104,-56.16453139999999
932,1,37.5467135,-100.89586740000001
933,1,41.902783500000005,-89.8973084
934,1,50.4626069,-88.44705079999999
935,1,33.9732275,24.938379100000002
936,1,-6.792354,-85.9069175
937,1,55.500040399999996,-82.3212302
938,1,18.373631600000003,-7.589843399999999
939,1,38.973575200000006,-7.470593499999999
940,1,32.5404447,-90.03732009999999
941,1,40.1483768,-72.56780119999998
942,1,31.5823832,-89.64897859999998
943,1,39.43533729999999,-82.4012642
944,1,12.002179400000001,2.429443
945,1,30.8899124,-72.9392727
946,1,43.00720870000001,-118.10583329999999
947,1,33.399661,-73.0514965
948,1,27.6386434,31.235711600000005
949,1,41.2856365,-74.66281140000001
950,1,31.30685459999999,-92.4343035
951,1,32.9445682,-48.8452269
952,1,11.4182881,-117.64838759999999
953,1,47.106401,-83.7888387
954,1,41.67176480000001,-120.01680790000002
955,1,44.4492982,-72.6506488
956,1,43.8705185,-92.26669140000001
957,1,42.742500899999996,-82.94819
958,1,31.414610800000002,-74.0398622
959,1,39.0286093,-84.31467219999998
960,1,28.599999800000003,-95.45720340000001
961,1,55.676096799999996,82.8963831
962,1,33.45095130000001,-89.35063099999998
963,1,-26.2041028,-75.61018670000001
964,1,41.8535518,-88.4272627
965,1,39.71367539999999,-121.8845241
966,1,35.1600836,-83.31879520000001
967,1,35.4020287,-89.01872220000001
968,1,37.5851412,-83.25265449999998
969,1,39.2019412,-123.1987163
970,1,40.4849769,-92.10048520000001
971,1,37.8206502,-122.22845320000002
972,1,48.8272301,-87.9403418
973,1,42.19439089999999,-90.10730790000001
974,1,43.608619399999995,-89.6384532
975,1,45.3314763,-80.665335
976,1,14.6769019,-81.40233559999999
977,1,38.7134516,-117.99880259999999
978,1,38.5367471,-79.6502105
979,1,34.0900091,-87.56917349999998
980,1,47.4796927,-68.7712257
981,1,43.552847,-98.0258945
982,1,40.5187154,-121.88468059999998
983,1,51.0543422,-79.6106104
984,1,54.983269299999996,-87.4944873
985,1,32.672945899999995,8.7756556
986,1,33.9412127,-0.37628809999999996
987,1,36.200055,-96.5716694
988,1,51.94119370000001,-96.0545938
989,1,45.3055201,-80.2533838
990,1,33.5081773,-92.2670941
991,1,49.224436499999996,-89.0067778
992,1,33.75917570000001,21.5647066
993,1,31.7618778,19.3512591
994,1,39.658116299999996,-83.744365
995,1,37.747857200000006,-94.1632404
996,1,-23.5372048,-85.684578
997,1,36.328486,-108.280326
998,1,35.7050778,-85.8316318
999,1,44.9591352,-87.78391289999998
1000,1,40.201028799999996,15.6458812
1001,1,30.226594899999995,-77.46053990000001
1002,1,33.470692699999994,-120.6596156
1003,1,35.8065455,-76.9455301
1004,1,37.778170200000005,-75.2854622
1005,1,41.645863399999996,-117.9047429
1006,1,39.63902239999999,24.1051865
1007,1,31.8284857,-79.9925373
1008,1,32.7678287,-117.9242123
1009,1,38.7014389,-80.35921970000001
1010,1,41.2455927,-87.71453000000001
1011,1,26.5628537,-79.86412320000001
1012,1,46.7207737,-118.13315929999999
1013,1,40.0581205,-69.3051234
1014,1,18.325786899999997,-77.24970490000001
1015,1,38.93400020000001,-100.44569840000001
1016,1,39.797278799999994,20.3501652
1017,1,34.111222600000005,12.0439904
1018,1,37.930051299999995,-80.2714505
1019,1,40.7156628,-117.89120849999999
1020,1,41.014541799999996,-87.63476829999998
1021,1,45.764043,-76.8077338
1022,1,37.7934585,-88.05783699999998
1023,1,33.6534427,-77.0985752
1024,1,36.0217938,-86.2516406
1025,1,34.1494848,-70.9494938
1026,1,28.9818685,-108.58592649999999
1027,1,36.5297706,-94.6707917
1028,1,16.2376869,-86.19054240000001
1029,1,47.376886600000006,-87.59001339999998
1030,1,33.301512,-82.8670839
1031,1,40.4936586,-87.79056740000001
1032,1,36.6696494,-104.89458870000001
1033,1,41.332596200000005,-119.2920585
1034,1,27.3364347,-122.52526040000001
1035,1,43.9015048,-80.4322801
1036,1,36.5963395,-93.939947
1037,1,45.7657286,6.129859100000001
1038,1,-19.9166813,-91.403171
1039,1,36.192081099999996,-81.94953309999998
1040,1,37.6792135,-74.5751557
1041,1,53.05218860000001,-81.60512209999999
1042,1,41.911713299999995,-74.77461819999998
1043,1,35.747876899999994,-75.8238355
1044,1,21.5041651,-71.15647290000001
1045,1,32.015833,-78.3558342
1046,1,37.2279279,-80.1844243
1047,1,35.3414744,-71.19896949999998
1048,1,42.6710048,-76.18996609999998
1049,1,40.8273786,-96.7983877
1050,1,36.1796007,-74.4120953
1051,1,40.006778499999996,-99.91204559999998
1052,1,29.5571825,-64.1130995
1053,1,41.432306700000005,-84.4493725
1054,1,42.46676300000001,-97.0969552
1055,1,47.840832299999995,-73.7048532
1056,1,41.085436200000004,-84.31133340000001
1057,1,40.92870980000001,-91.7976285
1058,1,31.7149082,-76.00075290000001
1059,1,32.4254325,-74.1827119
1060,1,40.5742696,9.953354800000001
1061,1,39.83816909999999,-86.42832790000001
1062,1,60.16985569999999,-95.8085623
1063,1,40.884267,-94.2690876
1064,1,33.808160799999996,-73.99235959999999
1065,1,32.912624,-79.83921579999998
1066,1,43.11182669999999,-70.8967155
1067,1,32.3270827,-81.2545251
1068,1,41.4459271,-43.934493100000005
1069,1,40.6668916,-90.4974359
1070,1,28.114184100000003,-92.4451371
1071,1,39.8964273,-104.8319195
1072,1,42.32115220000001,-80.0905465
1073,1,37.7534112,30.723309499999996
1074,1,-35.083,-73.4948445
1075,1,37.0619736,28.047305100000003
1076,1,37.5972724,-87.3216563
1077,1,45.5579451,-94.9027002
1078,1,51.2562128,-80.6675577
1079,1,39.3995008,-83.8701636
1080,1,37.3212714,-117.18173770000001
1081,1,44.93090429999999,-104.8202462
1082,1,35.04324879999999,-71.0994968
1083,1,18.031285500000003,-79.12049979999998
1084,1,33.9424658,-77.40192669999998
1085,1,32.0109886,29.0609636
1086,1,42.992157899999995,-85.37024759999998
1087,1,40.423680100000006,-65.6523838
1088,1,38.05495620000001,-72.3895296
1089,1,44.80041920000001,-78.70307209999999
1090,1,44.840798,-92.1040796
1091,1,59.913868799999996,-86.43803570000001
1092,1,42.60111939999999,-88.12670240000001
1093,1,45.80377499999999,-84.7666148
1094,1,36.8589817,-80.72091490000001
1095,1,36.010356099999996,10.0397725
1096,1,48.38828609999999,-83.30993029999998
1097,1,48.4201105,-80.39727359999998
1098,1,44.1858193,-83.1343677
1099,1,54.99135450000001,-76.9158068
1100,1,40.755656099999996,-95.5377215
1101,1,40.853431799999996,-87.52891509999998
1102,1,33.2281757,-94.1718542
1103,1,40.0959055,-86.05296039999998
1104,1,47.059407,-119.69819009999999
1105,1,32.7326356,-82.71168209999998
1106,1,35.9272953,-75.2207323
1107,1,40.24537410000001,-71.066163
1108,1,41.5969932,-117.8531007
1109,1,36.600237799999995,-92.7140402
1110,1,31.1799407,-77.15470400000001
1111,1,40.706212799999996,-88.7081122
1112,1,48.464717,-79.24511489999998
1113,1,39.21886629999999,-89.6820368
1114,1,36.9685219,-92.5365713
1115,1,-33.7455566,-1.4043508999999998
1116,1,61.2180556,-86.6715948
1117,1,18.46266,-86.2571786
1118,1,33.07929410000001,-86.0100068
1119,1,35.6497909,-118.0647871
1120,1,33.858348299999996,-84.3538128
1121,1,42.5847425,-77.5046101
1122,1,35.77201029999999,-122.5477298
1123,1,48.015883,-96.3049975
1124,1,41.5067003,-46.796231899999995
1125,1,32.68356,-72.5483277
1126,1,43.987741899999996,27.5026174
1127,1,33.954737,-93.3385614
1128,1,39.732892,-76.8620327
1129,1,41.1399814,-81.1025918
1130,1,35.243696899999996,-75.13156509999999
1131,1,42.51954,3.7174242999999993
1132,1,44.51331879999999,-122.0981847
1133,1,42.373615799999996,-90.3225881
1134,1,40.028847999999996,-78.38583709999999
1135,1,33.8026107,-91.9612427
1136,1,40.2822598,18.5984375
1137,1,41.930437299999994,-119.45040290000001
1138,1,40.737975,-95.23525009999999
1139,1,52.906724600000004,-72.77954190000001
1140,1,31.308503899999998,-97.0383712
1141,1,39.7089361,-97.1080656
1142,1,20.7983626,-77.3280382
1143,1,48.7519112,-70.68710909999999
1144,1,34.4208305,-86.3639633
1145,1,32.084041,-73.74484369999998
1146,1,-22.248037300000004,-73.68012970000001
1147,1,45.032187,16.3738189
1148,1,33.4017766,-71.46766389999998
1149,1,46.5075851,-84.1052256
1150,1,30.903799499999998,-73.56206890000001
1151,1,26.533315899999998,-65.9630925
1152,1,34.2506356,11.3426162
1153,1,33.1731716,-89.05340799999999
1154,1,40.124481,-66.26600160000001
1155,1,42.904788399999994,-88.5280511
1156,1,35.73063270000001,-76.5018807
1157,1,41.012833,-61.37935539999999
1158,1,14.436787599999999,-84.36155550000001
1159,1,37.348882700000004,-92.44210109999999
1160,1,26.531786600000004,-86.4895463
1161,1,32.4709761,-75.9446428
1162,1,52.95628079999999,-73.7977928
1163,1,35.0886963,138.6007456
1164,1,33.1958696,-78.8866943
1165,1,31.3224044,-110.9318687
1166,1,45.439695,7.128621300000001
1167,1,41.5381535,-77.973865
1168,1,41.5094771,-94.4593018
1169,1,34.912931799999996,48.670618700000006
1170,1,37.824026700000005,46.015412299999994
1171,1,32.7683697,-82.53065269999998
1172,1,-33.8688197,-93.055718
1173,1,44.0553908,-11.4452717
1174,1,46.9932846,-66.1057355
1175,1,31.3182359,-106.0691004
1176,1,40.213269200000006,-80.6667688
1177,1,45.2323253,-86.04109799999998
1178,1,32.0401499,-90.4004296
1179,1,29.383845,19.8335496
1180,1,33.732052,-93.21737579999999
1181,1,18.4338645,-62.721367099999995
1182,1,40.0378755,-73.6440058
1183,1,31.778251399999995,-75.2176892
1184,1,33.4151843,-74.8287747
1185,1,42.2733718,-86.24839209999998
1186,1,40.579531700000004,-97.9413941
1187,1,40.5011794,84.94804690000001
1188,1,41.4730948,8.7591311
1189,1,28.0836269,-81.49148939999998
1190,1,37.9725501,-123.81572179999999
1191,1,47.6368926,-93.01363990000002
1192,1,28.8527675,-72.9492703
1193,1,43.7391616,-79.5376773
1194,1,40.4905905,-92.8088443
1195,1,41.29167279999999,-81.7568253
1196,1,31.694050899999997,-87.89424509999998
1197,1,33.3806716,-87.9531303
1198,1,34.07029,-88.5436553
1199,1,49.41414640000001,-79.4006069
1200,1,32.017399600000005,-117.95440690000001
1201,1,56.86186009999999,-88.2825668
1202,1,29.9146493,-89.3350888
1203,1,43.1406976,24.0190353
1204,1,43.46769129999999,-76.4113497
1205,1,41.6797578,-81.269453
1206,1,31.149952799999998,-80.3256056
1207,1,39.1730652,-93.2922989
1208,1,43.7350196,-89.1316944
1209,1,32.723452,18.984314
1210,1,28.6329957,-86.48329129999998
1211,1,47.801670200000004,-92.58324959999999
1212,1,6.334986,-87.30161319999998
1213,1,48.217424,-89.087565
1214,1,49.643944399999995,-87.0964025
1215,1,57.5384659,-117.96867549999999
1216,1,32.9923471,-78.39920099999998
1217,1,41.6111456,-88.07979329999998
1218,1,48.176274,-118.1541632
1219,1,32.2412672,-118.21201609999999
1220,1,46.8721284,18.0944238
1221,1,41.245914899999995,-117.2296717
1222,1,46.482526,-117.65088759999999
1223,1,46.9753708,-92.9376887
1224,1,39.846655600000005,-74.22864349999998
1225,1,-20.7172315,-89.6212271
1226,1,35.4576849,-89.6301221
1227,1,39.729431899999994,-81.92955789999998
1228,1,42.415392499999996,-77.86331500000001
1229,1,50.5997134,24.0180367
1230,1,37.705762299999996,1.58994
1231,1,49.61162100000001,-93.29827990000001
1232,1,37.179496,-74.74655
1233,1,36.7533781,-87.1233292
1234,1,40.654895,-82.6501332
1235,1,37.8500191,-80.87703420000001
1236,1,45.5549624,2.423655
1237,1,31.571835200000002,-98.02979920000001
1238,1,27.197547999999998,-93.10821930000002
1239,1,35.5950581,-75.97798499999998
1240,1,35.0589583,-74.9573908
1241,1,38.6586617,-121.96237509999999
1242,1,29.8832749,-76.65024679999998
1243,1,36.698749299999996,11.5371987
1244,1,29.529399800000004,3.2246995
1245,1,41.5931049,-85.89112460000003
1246,1,39.9831616,-92.65792950000001
1247,1,19.7370362,-94.70496
1248,1,42.2814269,-98.7375911
1249,1,29.3013479,178.017649
1250,1,29.6185669,36.59826210000001
1251,1,41.998129399999996,-92.0779129
1252,1,33.6638439,-93.3810057
1253,1,-32.1766541,14.355541699999998
1254,1,40.592658,-86.01335
1255,1,51.44164199999999,-76.5835621
1256,1,38.971668900000004,30.78412459999999
1257,1,48.112778999999996,-103.2052272
1258,1,37.566534999999995,-79.7624177
1259,1,49.3172765,-79.3266864
1260,1,33.618882899999996,-84.0132433
1261,1,39.0429506,-88.6217432
1262,1,40.7237133,5.6037465
1263,1,31.4637723,37.80285
1264,1,32.6909704,-5.7997323
1265,1,26.1664736,-119.3473379
1266,1,31.8782162,-86.5186054
1267,1,-26.2834213,-81.56151349999998
1268,1,40.700379299999994,-85.17971419999998
1269,1,36.7473114,-99.3267702
1270,1,43.0761781,-83.19322840000001
1271,1,38.80331779999999,-83.0626489
1272,1,33.9401088,-88.15353520000001
1273,1,34.7154122,8.591956099999999
1274,1,40.5998931,-94.9224637
1275,1,32.8995325,-95.9808179
1276,1,39.986141499999995,-84.91478359999998
1277,1,38.599243,8.541694
1278,1,40.9114882,176.24974609999998
1279,1,38.95170529999999,-86.48721490000001
1280,1,40.41895660000001,-66.0641969
1281,1,34.09611110000001,-81.87230840000001
1282,1,35.513829799999996,-73.72707609999998
1283,1,40.7303434,-118.0019482
1284,1,36.291451200000004,-122.2020795
1285,1,26.820060700000003,-75.88130749999998
1286,1,42.50226610000001,-104.82136340000001
1287,1,51.214321000000005,39.0897865
1288,1,40.8611755,-85.71537540000001
1289,1,44.801612799999994,-95.1182645
1290,1,8.982379199999999,-75.5849281
1291,1,46.7297771,-84.29465390000001
1292,1,54.6871555,-72.0995209
1293,1,40.742551,-83.3323851
1294,1,50.0755381,-84.40134619999998
1295,1,44.811349,-61.23355919999999
1296,1,42.2832142,-43.3436917
1297,1,-38.662334,-106.67004579999998
1298,1,47.5232596,-88.1609031
1299,1,40.6022939,-84.79965729999998
1300,1,38.92816699999999,-119.27807709999999
1301,1,34.8879396,22.4191254
1302,1,37.621713299999996,-87.7817541
1303,1,40.0583238,34.787384
